CYCLE,ORGID,ORGNAME,TOTAL,INDIVS,PACS,SOFT,TOT527,DEMS,REPUBS,LOBBYING,OUTSIDE,MEMS_INVESTED,GAVE_TO_PAC,GAVE_TO_PARTY,GAVE_TO_527,GAVE_TO_CAND,SOURCE
2022,D000059581,Select Medical Holdings,647779,287744,360000,35,0,252855,394889,1200000,0,0,112,179588,332781,0,www.opensecrets.org/orgs/summary.php?id=D000059581
2022,D000000576,AKT Development,132100,132100,0,0,0,106000,26100,0,0,0,0,85700,46400,0,www.opensecrets.org/orgs/summary.php?id=D000000576
2022,D000022021,HDR Inc,275669,51651,223500,518,0,130352,144399,510000,0,0,290,69379,178630,0,www.opensecrets.org/orgs/summary.php?id=D000022021
2022,D000087238,Keller/Anderle LLP,63800,55300,0,8500,0,54800,500,0,0,0,500,5000,47400,0,www.opensecrets.org/orgs/summary.php?id=D000087238
2022,D000019743,Wells Fargo,3111178,1845385,1210500,55293,0,1609971,1439446,2000000,0,0,2707,1003513,1677594,0,www.opensecrets.org/orgs/summary.php?id=D000019743
2022,D000037590,Silverstone Group,109950,9950,0,100000,0,300,9650,0,0,0,0,0,9950,0,www.opensecrets.org/orgs/summary.php?id=D000037590
2022,D000032785,Commonwealth of Massachusetts,184248,175495,0,8753,0,156115,18314,160000,0,0,485,64933,107266,0,www.opensecrets.org/orgs/summary.php?id=D000032785
2022,D000096516,Aerocore Technologies,500,500,0,0,0,0,500,40000,0,0,0,0,500,0,www.opensecrets.org/orgs/summary.php?id=D000096516
2022,D000065651,"English, Munger & Rice",269293,269293,0,0,0,266742,2551,0,0,0,0,73027,188031,0,www.opensecrets.org/orgs/summary.php?id=D000065651
2022,D000000711,Wine Institute,209626,4626,205000,0,0,144626,65000,160000,0,0,0,11120,168506,0,www.opensecrets.org/orgs/summary.php?id=D000000711
2022,D000000383,Abbott Laboratories,1210110,140613,1041500,27997,0,535951,635858,1800000,0,0,192,151651,669276,0,www.opensecrets.org/orgs/summary.php?id=D000000383
2022,D000000709,Susman Godfrey LLP,335989,334174,0,1815,0,318924,15250,0,0,0,0,80200,230870,0,www.opensecrets.org/orgs/summary.php?id=D000000709
2022,D000021952,DCI Group,166937,162937,4000,0,0,-1600,168537,0,0,0,0,3700,152500,0,www.opensecrets.org/orgs/summary.php?id=D000021952
2022,D000098149,"Kaufman, Semeraro & Leibman",48306,48306,0,0,0,47800,506,0,0,0,0,40000,8306,0,www.opensecrets.org/orgs/summary.php?id=D000098149
2022,D000036117,National Labor Relations Board,31053,30573,0,480,0,29883,600,0,0,0,50,5694,24879,0,www.opensecrets.org/orgs/summary.php?id=D000036117
2022,D000000106,Morgan Stanley,1784848,1023356,595833,165659,0,984679,616985,1030000,0,0,0,191521,1343402,0,www.opensecrets.org/orgs/summary.php?id=D000000106
2022,D000068058,Airbnb Inc,375049,326673,39500,8876,0,329878,32789,480000,0,0,0,28281,332224,0,www.opensecrets.org/orgs/summary.php?id=D000068058
2022,D000046760,Alzheimer's Assn,398881,21478,377403,0,0,223222,175659,1710000,0,0,0,121223,200661,0,www.opensecrets.org/orgs/summary.php?id=D000046760
2022,D000033692,First Solar,49561,38432,10999,130,0,53817,-4900,180000,0,0,0,20174,29257,0,www.opensecrets.org/orgs/summary.php?id=D000033692
2022,D000045995,LKQ Corp,251268,768,250500,0,0,62700,188568,360000,0,0,0,28068,182700,0,www.opensecrets.org/orgs/summary.php?id=D000045995
2022,D000068060,ClearPath Foundation,1237100,1187100,0,50000,0,0,1187100,750000,0,0,0,54300,619300,0,www.opensecrets.org/orgs/summary.php?id=D000068060
2022,D000033552,Experian,604824,25952,577000,1872,0,251039,351913,720000,0,0,0,62845,525107,0,www.opensecrets.org/orgs/summary.php?id=D000033552
2022,D000073635,End Citizens United & Let America Vote,912720,38720,766000,108000,0,804720,0,10000,4629911,0,0,171500,563220,0,www.opensecrets.org/orgs/summary.php?id=D000073635
2022,D000021990,Forward Together PAC,295000,0,295000,0,0,295000,0,0,0,0,0,70000,225000,0,www.opensecrets.org/orgs/summary.php?id=D000021990
2022,D000064490,Allegiant Travel Co,122044,81037,40000,1007,0,32375,88662,120000,0,0,0,38405,81442,0,www.opensecrets.org/orgs/summary.php?id=D000064490
2022,D000087794,Bestway Oilfield,55366,54366,0,1000,0,34100,20266,0,0,0,0,-34,54400,0,www.opensecrets.org/orgs/summary.php?id=D000087794
2022,D000021767,National Amusements Inc,1091230,906400,161000,23830,0,967611,97395,2497000,0,0,880,531077,486868,0,www.opensecrets.org/orgs/summary.php?id=D000021767
2020,D000069801,A-Mark Precious Metals,460,460,0,0,0,460,0,0,0,0,0,25,435,0,www.opensecrets.org/orgs/summary.php?id=D000069801
2020,D000091541,Alpert & Alpert Iron & Metal,1263,1263,0,0,0,1261,0,0,0,0,0,327,936,0,www.opensecrets.org/orgs/summary.php?id=D000091541
2022,D000088508,Ambler Metals,4400,4400,0,0,0,0,4400,90000,0,0,0,0,2900,0,www.opensecrets.org/orgs/summary.php?id=D000088508
2022,D000046785,Amer Soc Metabolic & Bariatric Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000046785
2022,D000043292,AMG Advanced Metallurgical Group,2025,500,1525,0,0,0,2025,0,0,0,0,0,2025,0,www.opensecrets.org/orgs/summary.php?id=D000043292
2020,D000043944,Beaumont Iron & Metals,1600,1600,0,0,0,0,1600,0,0,0,0,0,1600,0,www.opensecrets.org/orgs/summary.php?id=D000043944
2022,D000032233,Calbag Metals,14850,14850,0,0,0,14850,0,0,0,0,0,5700,9150,0,www.opensecrets.org/orgs/summary.php?id=D000032233
2022,D000081324,Camden Iron & Metal,2900,2900,0,0,0,2900,0,0,0,0,0,0,2900,0,www.opensecrets.org/orgs/summary.php?id=D000081324
2020,D000088819,Central Metals,295,295,0,0,0,225,70,0,0,0,0,100,195,0,www.opensecrets.org/orgs/summary.php?id=D000088819
2022,D000044362,Commercial Metals Co,69444,7444,62000,0,0,13050,56394,120000,0,0,0,3148,63225,0,www.opensecrets.org/orgs/summary.php?id=D000044362
2022,D000068865,Concast Metal Products,311500,306500,0,5000,0,0,306500,0,0,0,0,229400,57100,0,www.opensecrets.org/orgs/summary.php?id=D000068865
2016,D000049768,Corrugated Metals,400,400,0,0,0,0,400,0,0,0,0,0,400,0,www.opensecrets.org/orgs/summary.php?id=D000049768
2022,D000060880,Custom Metalcraft,3120,3120,0,0,0,0,3120,0,0,0,0,320,2800,0,www.opensecrets.org/orgs/summary.php?id=D000060880
2022,D000090020,Desktop Metal,750,750,0,0,0,750,0,30000,0,0,0,0,750,0,www.opensecrets.org/orgs/summary.php?id=D000090020
2012,D000050141,Detroit Tool & Metal Products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000050141
2022,D000033353,Eaton Metal Products,49200,49200,0,0,0,0,49200,0,0,0,0,18500,30700,0,www.opensecrets.org/orgs/summary.php?id=D000033353
2020,D000098604,European Metal Recycling,502,502,0,0,0,250,252,0,0,0,0,0,502,0,www.opensecrets.org/orgs/summary.php?id=D000098604
2018,D000044829,Exotic Metals Forming Co,645,645,0,0,0,645,0,0,0,0,0,635,10,0,www.opensecrets.org/orgs/summary.php?id=D000044829
2020,D000050944,Flat Rock Metal,100,100,0,0,0,0,100,0,0,0,0,0,100,0,www.opensecrets.org/orgs/summary.php?id=D000050944
2022,D000090764,Gerald Metals,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000090764
2022,D000083516,Global Advanced Metals,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000083516
2012,D000094900,Globe Specialty Metals Inc,13666,13666,0,0,0,13666,0,0,0,0,0,0,13666,0,www.opensecrets.org/orgs/summary.php?id=D000094900
2022,D000090544,Gold Metal Recyclers,6000,6000,0,0,0,6000,0,0,0,0,0,0,6000,0,www.opensecrets.org/orgs/summary.php?id=D000090544
2022,D000092403,Harrison Metal,4800,4800,0,0,0,2800,2000,0,0,0,0,0,4800,0,www.opensecrets.org/orgs/summary.php?id=D000092403
2022,D000095984,Industrial Metals Recycling Corp,6575,6575,0,0,0,6575,0,0,0,0,0,0,6575,0,www.opensecrets.org/orgs/summary.php?id=D000095984
2012,D000064835,International Platinum Group Metals Assn,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000064835
2020,D000072103,International Precious Metals Institute,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000072103
2020,D000082187,Jackson Iron & Metal,6100,4750,0,1350,0,4850,0,0,0,0,0,1000,3500,0,www.opensecrets.org/orgs/summary.php?id=D000082187
2022,D000052505,Jamestown Metal Marine Sales,17400,17400,0,0,0,0,17400,0,0,0,0,14000,2900,0,www.opensecrets.org/orgs/summary.php?id=D000052505
2022,D000026987,Kennametal Inc,3269,2789,0,480,0,1124,1665,0,0,0,0,141,1579,0,www.opensecrets.org/orgs/summary.php?id=D000026987
2020,D000043553,King Architectural Metals,575,575,0,0,0,0,575,0,0,0,0,465,110,0,www.opensecrets.org/orgs/summary.php?id=D000043553
2012,D000062073,L Gordon Iron & Metal,1000,1000,0,0,0,0,1000,0,0,0,0,0,1000,0,www.opensecrets.org/orgs/summary.php?id=D000062073
2014,D000053036,Lewis Scrap Metal,19800,19800,0,0,0,0,19800,0,0,0,0,19800,0,0,www.opensecrets.org/orgs/summary.php?id=D000053036
2022,D000083873,Liquidmetal Technologies,250,250,0,0,0,0,250,0,0,0,0,0,250,0,www.opensecrets.org/orgs/summary.php?id=D000083873
2022,D000062268,Magnolia Metal Corp,15940,15940,0,0,0,0,15940,0,0,0,0,794,14246,0,www.opensecrets.org/orgs/summary.php?id=D000062268
2022,D000062355,McCorvey Sheet Metal Works,7281,7281,0,0,0,0,7281,0,0,0,0,0,6259,0,www.opensecrets.org/orgs/summary.php?id=D000062355
2022,D000033563,Meta,1577963,890767,304900,382296,0,990868,246573,10780000,0,0,363,208728,976330,0,www.opensecrets.org/orgs/summary.php?id=D000033563
2022,D000088924,Meta Aerospace,1250,1250,0,0,0,0,1250,50000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000088924
2022,D000064407,Meta Financial Group,35083,6083,29000,0,0,11983,23100,360000,0,0,0,1462,31121,0,www.opensecrets.org/orgs/summary.php?id=D000064407
2022,D000053667,Meta Housing Corp,5100,5100,0,0,0,3100,2000,0,0,0,0,0,5100,0,www.opensecrets.org/orgs/summary.php?id=D000053667
2020,D000089380,Metabiota,4223,4223,0,0,0,4222,0,60000,0,0,0,285,3938,0,www.opensecrets.org/orgs/summary.php?id=D000089380
2014,D000053670,Metal Construction Assn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000053670
2020,D000092158,Metal Oxide Technologies,320,320,0,0,0,320,0,0,0,0,0,0,320,0,www.opensecrets.org/orgs/summary.php?id=D000092158
2022,D000064900,Metal Shark LLC,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000064900
2022,D000098801,Metal Technologies Inc,131800,126800,0,5000,0,1000,125800,0,0,0,0,104200,14700,0,www.opensecrets.org/orgs/summary.php?id=D000098801
2012,D000099659,Metalast International,11200,11200,0,0,0,0,11200,0,0,0,0,1000,10200,0,www.opensecrets.org/orgs/summary.php?id=D000099659
2022,D000095188,Metalcraft of Mayville,32700,32700,0,0,0,0,32700,0,0,0,0,12900,16800,0,www.opensecrets.org/orgs/summary.php?id=D000095188
2022,D000092380,Metallicus Inc,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000092380
2020,D000027546,Metallurg Inc,10,10,0,0,0,10,0,0,0,0,0,0,10,0,www.opensecrets.org/orgs/summary.php?id=D000027546
2018,D000053672,Metalmark Capital,13400,13400,0,0,0,8000,5400,0,0,0,0,0,13400,0,www.opensecrets.org/orgs/summary.php?id=D000053672
2022,D000053673,Metals Affordability Initiative Assn,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000053673
2022,D000091266,Metaltek International,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000091266
2022,D000073215,Metamagnetics Inc,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000073215
2022,D000078181,MetaMetrics Inc,2065,2065,0,0,0,2065,0,0,0,0,0,0,2065,0,www.opensecrets.org/orgs/summary.php?id=D000078181
2020,D000064910,Modumetal,3642,2842,0,0,800,2731,0,0,0,0,0,0,2834,800,www.opensecrets.org/orgs/summary.php?id=D000064910
2022,D000091450,Norfolk Iron & Metal,31100,31100,0,0,0,0,31100,0,0,0,0,5000,26100,0,www.opensecrets.org/orgs/summary.php?id=D000091450
2016,D000054746,North American Metal Packaging Alliance,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000054746
2016,D000086356,Ohio Precious Metals,169100,44100,0,0,125000,0,44100,0,0,0,0,21500,22600,125000,www.opensecrets.org/orgs/summary.php?id=D000086356
2012,D000056727,Precious Metals Assn of North America,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000056727
2022,D000028432,Precision Metalforming Assn,45150,0,45150,0,0,12000,33150,80000,0,0,0,0,45150,0,www.opensecrets.org/orgs/summary.php?id=D000028432
2022,D000086275,Quality Metalcraft,32,32,0,0,0,0,32,0,0,0,0,32,0,0,www.opensecrets.org/orgs/summary.php?id=D000086275
2022,D000071901,Rheinmetall Defence,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000071901
2020,D000078393,River Metals Recycling,169,169,0,0,0,0,169,0,0,0,0,0,169,0,www.opensecrets.org/orgs/summary.php?id=D000078393
2018,D000028828,RTI International Metals,740,500,0,0,240,0,500,0,0,0,0,0,500,240,www.opensecrets.org/orgs/summary.php?id=D000028828
2022,D000037318,Sabin Metal,490300,490300,0,0,0,8700,481600,0,0,0,0,145500,291300,0,www.opensecrets.org/orgs/summary.php?id=D000037318
2022,D000000636,Sheet Metal & Air Conditioning Contractors Assn,360000,0,360000,0,0,206500,151000,0,0,0,0,0,347500,0,www.opensecrets.org/orgs/summary.php?id=D000000636
2022,D000071033,"Sheet Metal, Air, Rail & Transportation Union",2977650,2850,2581800,393000,0,2475650,124500,615100,0,0,0,156360,1969790,0,www.opensecrets.org/orgs/summary.php?id=D000071033
2020,D000030205,Superior Metal Products,2931,2931,0,0,0,0,2931,0,0,0,0,200,2731,0,www.opensecrets.org/orgs/summary.php?id=D000030205
2022,D000098664,The Metals Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000098664
2014,D000073350,Thompson Creek Metals,64200,63700,0,500,0,0,63700,0,0,0,0,53900,9800,0,www.opensecrets.org/orgs/summary.php?id=D000073350
2020,D000079689,Trademark Metals Recycling,3039,3039,0,0,0,1466,1573,0,0,0,0,576,2463,0,www.opensecrets.org/orgs/summary.php?id=D000079689
2018,D000057841,Tucson Iron & Metal,5400,5400,0,0,0,0,5400,0,0,0,0,0,5400,0,www.opensecrets.org/orgs/summary.php?id=D000057841
2020,D000074802,Twin Metals,1508,1508,0,0,0,8,1500,0,0,0,0,0,1503,0,www.opensecrets.org/orgs/summary.php?id=D000074802
2022,D000065148,Ucore Rare Metals,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000065148
2022,D000083596,VRC Metal Systems,612,612,0,0,0,0,612,20000,0,0,0,0,500,0,www.opensecrets.org/orgs/summary.php?id=D000083596
2020,D000058483,Weber Metals,634,634,0,0,0,634,0,0,0,0,0,0,634,0,www.opensecrets.org/orgs/summary.php?id=D000058483
2022,D000020994,Nasdaq Inc,258863,162363,96500,0,0,153588,105275,890000,0,0,0,34035,223803,0,www.opensecrets.org/orgs/summary.php?id=D000020994
2022,D000026499,Holland & Hart,146323,117973,27750,600,0,122227,22181,0,0,0,0,4359,131444,0,www.opensecrets.org/orgs/summary.php?id=D000026499
2022,D000000330,Holland & Knight,1059442,532764,523000,3678,0,606138,448126,0,0,0,300,160974,767590,0,www.opensecrets.org/orgs/summary.php?id=D000000330
2022,D000051850,Holland Board of Public Works,100,100,0,0,0,0,0,0,0,0,0,0,100,0,www.opensecrets.org/orgs/summary.php?id=D000051850
2022,D000090777,Holland Capital Management,2907,2907,0,0,0,0,2907,0,0,0,0,7,2900,0,www.opensecrets.org/orgs/summary.php?id=D000090777
2022,D000073392,Holland Foundation,34700,34700,0,0,0,34700,0,0,0,0,0,25000,9700,0,www.opensecrets.org/orgs/summary.php?id=D000073392
2022,D000070823,Holland Partner Group,14073,14073,0,0,0,6346,7727,0,0,0,0,51,13793,0,www.opensecrets.org/orgs/summary.php?id=D000070823
2022,D000070824,Holland Partners,11600,11600,0,0,0,0,11600,0,0,0,0,0,11600,0,www.opensecrets.org/orgs/summary.php?id=D000070824
2020,D000078646,Mulholland Group,820,820,0,0,0,820,0,0,0,0,0,0,820,0,www.opensecrets.org/orgs/summary.php?id=D000078646
2022,D000035456,Los Angeles Unified School District,191365,177812,0,13553,0,152084,20370,20000,0,0,1856,72198,105583,0,www.opensecrets.org/orgs/summary.php?id=D000035456
2022,D000087555,"Garhwal, Chan & Williams",31100,31100,0,0,0,31100,0,0,0,0,0,0,26100,0,www.opensecrets.org/orgs/summary.php?id=D000087555
2022,D000067823,Alphabet Inc,8454087,6507967,1235000,711120,0,6766386,958078,6720000,0,0,3120,3600044,3710546,0,www.opensecrets.org/orgs/summary.php?id=D000067823
2022,D000000686,"Gibson, Dunn & Crutcher",489445,464733,15250,9462,0,308656,170143,0,0,0,360,33326,418070,0,www.opensecrets.org/orgs/summary.php?id=D000000686
2022,D000032620,City University of New York,888698,709170,0,179528,0,660958,22736,0,0,0,2354,139464,535769,0,www.opensecrets.org/orgs/summary.php?id=D000032620
2022,D000000812,State of California,1099827,1041012,0,58815,0,873129,154304,280000,0,0,3271,404531,606738,0,www.opensecrets.org/orgs/summary.php?id=D000000812
2022,D000022322,WilmerHale Llp,736543,730182,0,6361,0,635202,92080,0,0,0,0,46228,651804,0,www.opensecrets.org/orgs/summary.php?id=D000022322
2022,D000046492,Agri Beef,16000,16000,0,0,0,2900,13100,50000,0,0,0,0,16000,0,www.opensecrets.org/orgs/summary.php?id=D000046492
2022,D000070476,Senior Star,115225,115225,0,0,0,2925,112300,0,0,0,0,0,96325,0,www.opensecrets.org/orgs/summary.php?id=D000070476
2022,D000037384,SAS Institute,253157,242932,0,10225,0,246166,6681,940000,0,0,0,200498,51534,0,www.opensecrets.org/orgs/summary.php?id=D000037384
2022,D000037367,Sanford Health,182414,182424,0,-10,0,30038,151688,430000,0,0,50,39008,135995,0,www.opensecrets.org/orgs/summary.php?id=D000037367
2022,D000000240,National Assn of Convenience Stores,1200879,0,1190879,10000,0,301500,886879,1540000,0,0,0,0,823379,0,www.opensecrets.org/orgs/summary.php?id=D000000240
2022,D000000350,Delta Air Lines,2076002,570541,1490846,14615,0,844819,1212882,2465625,0,0,1367,219011,1443381,0,www.opensecrets.org/orgs/summary.php?id=D000000350
2022,D000022158,NorPAC,1095818,1076518,19300,0,0,776068,319750,0,0,0,0,90,1087328,0,www.opensecrets.org/orgs/summary.php?id=D000022158
2016,D000078613,Norpac LLC,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000078613
2022,D000021932,Congressional Black Caucus PAC,625000,0,452500,172500,0,452500,0,0,0,0,0,5000,435000,0,www.opensecrets.org/orgs/summary.php?id=D000021932
2022,D000027911,Small Business Investor Alliance,233500,1000,232500,0,0,109500,124000,360000,0,0,0,0,202000,0,www.opensecrets.org/orgs/summary.php?id=D000027911
2022,D000065159,US Against Alzheimer's,60970,16370,44600,0,0,46600,14370,360000,0,0,0,2870,51400,0,www.opensecrets.org/orgs/summary.php?id=D000065159
2022,D000064653,Common Values PAC,255000,0,255000,0,0,0,255000,0,0,0,0,120000,135000,0,www.opensecrets.org/orgs/summary.php?id=D000064653
2022,D000073585,Dongwon Industries,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000073585
2022,D000021829,American College of Radiology,667975,4775,657650,5550,0,338375,323750,454001,116283,0,0,30175,555750,0,www.opensecrets.org/orgs/summary.php?id=D000021829
2022,D000000480,Williams Companies,1020362,80362,940000,0,0,203400,815740,890000,0,0,0,60000,824722,0,www.opensecrets.org/orgs/summary.php?id=D000000480
2022,D000023883,Amazon.com,3572386,1696142,1499000,377244,0,2139448,1032057,10660000,0,0,3030,707960,2103299,0,www.opensecrets.org/orgs/summary.php?id=D000023883
2022,D000035967,Monroe College,47475,47475,0,0,0,34075,13400,0,0,0,0,75,44900,0,www.opensecrets.org/orgs/summary.php?id=D000035967
2022,D000022033,Hugo Neu Corp,244800,244800,0,0,0,244800,0,0,0,0,0,165000,69800,0,www.opensecrets.org/orgs/summary.php?id=D000022033
2022,D000043128,Elbit Systems,96366,14366,82000,0,0,16016,79593,400000,0,0,0,2877,65506,0,www.opensecrets.org/orgs/summary.php?id=D000043128
2022,D000053771,Midfirst Bank,260168,59235,0,200933,0,14553,44682,0,0,0,0,13100,40575,0,www.opensecrets.org/orgs/summary.php?id=D000053771
